image,path,label,calf,station,before,from,conf,type,box_x,box_y,box_width,box_height
image_1332_17_6391_2_2022-03-02 13:02:35_Healthy.png,/data/konrad/datasets/images/Healthy/image_1332_17_6391_2_2022-03-02 13:02:35_Healthy.png,Healthy,6391,2,2022-03-02 13:02:35,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch2_main_20220302130001_20220302140001.mp4,0.8381446,Face,1412.6216,1070.0536,409.45032,451.89276
image_1335_14_6809_1_2022-03-02 11:14:47_Diarrhé.png,/data/konrad/datasets/images/Diarrhé/image_1335_14_6809_1_2022-03-02 11:14:47_Diarrhé.png,Diarrhé,6809,1,2022-03-02 11:14:47,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch1_main_20220302110000_20220302114106.mp4,0.8112847,Face,1258.4922,829.42816,354.9403,362.25623
image_1335_15_6809_1_2022-03-02 11:14:47_Diarrhé.png,/data/konrad/datasets/images/Diarrhé/image_1335_15_6809_1_2022-03-02 11:14:47_Diarrhé.png,Diarrhé,6809,1,2022-03-02 11:14:47,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch1_main_20220302110000_20220302114106.mp4,0.8211826,Face,1249.938,849.4414,390.16003,368.26605
image_1335_16_6809_1_2022-03-02 11:14:47_Diarrhé.png,/data/konrad/datasets/images/Diarrhé/image_1335_16_6809_1_2022-03-02 11:14:47_Diarrhé.png,Diarrhé,6809,1,2022-03-02 11:14:47,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch1_main_20220302110000_20220302114106.mp4,0.8051302,Face,1249.918,845.4084,390.90222,369.8534
"image_1336_18_6794_2_2022-03-02 20:40:42_Diarrhé, Pneumonie.png","/data/konrad/datasets/images/Diarrhé, Pneumonie/image_1336_18_6794_2_2022-03-02 20:40:42_Diarrhé, Pneumonie.png","Diarrhé, Pneumonie",6794,2,2022-03-02 20:40:42,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch2_main_20220302200001_20220302210001.mp4,0.8531141,Face,1414.5631,529.2268,404.1233,536.8673
"image_1336_19_6794_2_2022-03-02 20:40:42_Diarrhé, Pneumonie.png","/data/konrad/datasets/images/Diarrhé, Pneumonie/image_1336_19_6794_2_2022-03-02 20:40:42_Diarrhé, Pneumonie.png","Diarrhé, Pneumonie",6794,2,2022-03-02 20:40:42,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch2_main_20220302200001_20220302210001.mp4,0.8495354,Face,1432.4498,562.1587,399.39966,571.44617
"image_1337_16_6794_2_2022-03-02 17:31:36_Diarrhé, Pneumonie.png","/data/konrad/datasets/images/Diarrhé, Pneumonie/image_1337_16_6794_2_2022-03-02 17:31:36_Diarrhé, Pneumonie.png","Diarrhé, Pneumonie",6794,2,2022-03-02 17:31:36,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch2_main_20220302170001_20220302180001.mp4,0.8159469,Face,1358.2598,862.4391,364.5404,536.6735
"image_1337_17_6794_2_2022-03-02 17:31:36_Diarrhé, Pneumonie.png","/data/konrad/datasets/images/Diarrhé, Pneumonie/image_1337_17_6794_2_2022-03-02 17:31:36_Diarrhé, Pneumonie.png","Diarrhé, Pneumonie",6794,2,2022-03-02 17:31:36,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch2_main_20220302170001_20220302180001.mp4,0.8469456,Face,1364.6643,923.61475,378.1615,559.6818
"image_1337_18_6794_2_2022-03-02 17:31:36_Diarrhé, Pneumonie.png","/data/konrad/datasets/images/Diarrhé, Pneumonie/image_1337_18_6794_2_2022-03-02 17:31:36_Diarrhé, Pneumonie.png","Diarrhé, Pneumonie",6794,2,2022-03-02 17:31:36,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch2_main_20220302170001_20220302180001.mp4,0.8414097,Face,1375.0669,989.2451,426.44885,599.80426
"image_1337_19_6794_2_2022-03-02 17:31:36_Diarrhé, Pneumonie.png","/data/konrad/datasets/images/Diarrhé, Pneumonie/image_1337_19_6794_2_2022-03-02 17:31:36_Diarrhé, Pneumonie.png","Diarrhé, Pneumonie",6794,2,2022-03-02 17:31:36,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch2_main_20220302170001_20220302180001.mp4,0.8384059,Face,1389.0212,1016.6299,420.44873,558.7402
"image_1339_17_6794_2_2022-03-02 09:27:18_Diarrhé, Pneumonie.png","/data/konrad/datasets/images/Diarrhé, Pneumonie/image_1339_17_6794_2_2022-03-02 09:27:18_Diarrhé, Pneumonie.png","Diarrhé, Pneumonie",6794,2,2022-03-02 09:27:18,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch2_main_20220302090001_20220302100001.mp4,0.82638747,Face,1406.8665,315.65042,334.99475,356.2882
"image_1339_18_6794_2_2022-03-02 09:27:18_Diarrhé, Pneumonie.png","/data/konrad/datasets/images/Diarrhé, Pneumonie/image_1339_18_6794_2_2022-03-02 09:27:18_Diarrhé, Pneumonie.png","Diarrhé, Pneumonie",6794,2,2022-03-02 09:27:18,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch2_main_20220302090001_20220302100001.mp4,0.8198346,Face,1406.7129,315.05664,323.2832,352.1754
"image_1339_19_6794_2_2022-03-02 09:27:18_Diarrhé, Pneumonie.png","/data/konrad/datasets/images/Diarrhé, Pneumonie/image_1339_19_6794_2_2022-03-02 09:27:18_Diarrhé, Pneumonie.png","Diarrhé, Pneumonie",6794,2,2022-03-02 09:27:18,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch2_main_20220302090001_20220302100001.mp4,0.8220191,Face,1413.5933,316.31433,332.35095,350.2878
image_1341_13_6791_2_2022-03-02 12:51:23_Unknown.png,/data/konrad/datasets/images/Unknown/image_1341_13_6791_2_2022-03-02 12:51:23_Unknown.png,Unknown,6791,2,2022-03-02 12:51:23,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch2_main_20220302114108_20220302130001.mp4,0.8104084,Face,1393.6146,1064.139,515.99,463.72192
image_1343_10_6791_2_2022-03-02 12:41:20_Unknown.png,/data/konrad/datasets/images/Unknown/image_1343_10_6791_2_2022-03-02 12:41:20_Unknown.png,Unknown,6791,2,2022-03-02 12:41:20,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch2_main_20220302114108_20220302130001.mp4,0.87685573,Face,1440.2577,1015.12,422.1194,561.7601
image_1343_11_6791_2_2022-03-02 12:41:20_Unknown.png,/data/konrad/datasets/images/Unknown/image_1343_11_6791_2_2022-03-02 12:41:20_Unknown.png,Unknown,6791,2,2022-03-02 12:41:20,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch2_main_20220302114108_20220302130001.mp4,0.8685382,Face,1455.2759,927.18335,415.22424,588.961
image_1343_12_6791_2_2022-03-02 12:41:20_Unknown.png,/data/konrad/datasets/images/Unknown/image_1343_12_6791_2_2022-03-02 12:41:20_Unknown.png,Unknown,6791,2,2022-03-02 12:41:20,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch2_main_20220302114108_20220302130001.mp4,0.86719984,Face,1475.6205,838.2117,381.2058,574.55743
image_1343_13_6791_2_2022-03-02 12:41:20_Unknown.png,/data/konrad/datasets/images/Unknown/image_1343_13_6791_2_2022-03-02 12:41:20_Unknown.png,Unknown,6791,2,2022-03-02 12:41:20,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch2_main_20220302114108_20220302130001.mp4,0.8705304,Face,1475.8383,785.1055,377.48047,592.56287
image_1343_14_6791_2_2022-03-02 12:41:20_Unknown.png,/data/konrad/datasets/images/Unknown/image_1343_14_6791_2_2022-03-02 12:41:20_Unknown.png,Unknown,6791,2,2022-03-02 12:41:20,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch2_main_20220302114108_20220302130001.mp4,0.86853653,Face,1472.3582,760.94824,384.8905,580.1545
image_1343_15_6791_2_2022-03-02 12:41:20_Unknown.png,/data/konrad/datasets/images/Unknown/image_1343_15_6791_2_2022-03-02 12:41:20_Unknown.png,Unknown,6791,2,2022-03-02 12:41:20,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch2_main_20220302114108_20220302130001.mp4,0.8711567,Face,1470.185,733.4272,369.79968,583.75085
image_1343_16_6791_2_2022-03-02 12:41:20_Unknown.png,/data/konrad/datasets/images/Unknown/image_1343_16_6791_2_2022-03-02 12:41:20_Unknown.png,Unknown,6791,2,2022-03-02 12:41:20,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch2_main_20220302114108_20220302130001.mp4,0.8818418,Face,1467.8213,729.4437,371.51538,581.41077
image_1343_17_6791_2_2022-03-02 12:41:20_Unknown.png,/data/konrad/datasets/images/Unknown/image_1343_17_6791_2_2022-03-02 12:41:20_Unknown.png,Unknown,6791,2,2022-03-02 12:41:20,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch2_main_20220302114108_20220302130001.mp4,0.84411424,Face,1450.032,728.7407,358.59326,515.1836
image_1343_18_6791_2_2022-03-02 12:41:20_Unknown.png,/data/konrad/datasets/images/Unknown/image_1343_18_6791_2_2022-03-02 12:41:20_Unknown.png,Unknown,6791,2,2022-03-02 12:41:20,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch2_main_20220302114108_20220302130001.mp4,0.8325722,Face,1429.5045,736.0803,376.3086,497.17065
image_1343_19_6791_2_2022-03-02 12:41:20_Unknown.png,/data/konrad/datasets/images/Unknown/image_1343_19_6791_2_2022-03-02 12:41:20_Unknown.png,Unknown,6791,2,2022-03-02 12:41:20,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch2_main_20220302114108_20220302130001.mp4,0.85388327,Face,1428.198,755.31586,383.31787,496.89246
image_1346_1_6768_2_2022-03-02 19:23:13_Pneumonie.png,/data/konrad/datasets/images/Pneumonie/image_1346_1_6768_2_2022-03-02 19:23:13_Pneumonie.png,Pneumonie,6768,2,2022-03-02 19:23:13,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch2_main_20220302190001_20220302200001.mp4,0.84776336,Left,1459.1738,750.4869,648.9457,711.2877
image_1347_3_6768_2_2022-03-02 19:10:36_Pneumonie.png,/data/konrad/datasets/images/Pneumonie/image_1347_3_6768_2_2022-03-02 19:10:36_Pneumonie.png,Pneumonie,6768,2,2022-03-02 19:10:36,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch2_main_20220302190001_20220302200001.mp4,0.83621985,Face,1463.7122,761.9406,438.29382,528.7792
image_1347_4_6768_2_2022-03-02 19:10:36_Pneumonie.png,/data/konrad/datasets/images/Pneumonie/image_1347_4_6768_2_2022-03-02 19:10:36_Pneumonie.png,Pneumonie,6768,2,2022-03-02 19:10:36,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch2_main_20220302190001_20220302200001.mp4,0.8414241,Face,1468.3124,760.71655,439.79272,529.0222
image_1347_5_6768_2_2022-03-02 19:10:36_Pneumonie.png,/data/konrad/datasets/images/Pneumonie/image_1347_5_6768_2_2022-03-02 19:10:36_Pneumonie.png,Pneumonie,6768,2,2022-03-02 19:10:36,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch2_main_20220302190001_20220302200001.mp4,0.82400984,Face,1457.8806,741.60205,440.77966,524.0116
image_1352_10_6412_1_2022-03-02 08:39:41_Healthy.png,/data/konrad/datasets/images/Healthy/image_1352_10_6412_1_2022-03-02 08:39:41_Healthy.png,Healthy,6412,1,2022-03-02 08:39:41,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch1_main_20220302080000_20220302090000.mp4,0.80387956,Face,1352.0444,1096.6373,385.23816,398.72528
"image_1361_6_6405_1_2022-03-02 15:23:11_Diarrhé, Pneumonie.png","/data/konrad/datasets/images/Diarrhé, Pneumonie/image_1361_6_6405_1_2022-03-02 15:23:11_Diarrhé, Pneumonie.png","Diarrhé, Pneumonie",6405,1,2022-03-02 15:23:11,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch1_main_20220302150000_20220302160000.mp4,0.80744225,Face,1337.9661,852.6296,261.81543,281.59717
image_1370_6_6786_2_2022-03-02 13:36:25_Unknown.png,/data/konrad/datasets/images/Unknown/image_1370_6_6786_2_2022-03-02 13:36:25_Unknown.png,Unknown,6786,2,2022-03-02 13:36:25,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch2_main_20220302130001_20220302140001.mp4,0.8198414,Face,1348.3252,913.056,447.9536,556.69196
image_1370_7_6786_2_2022-03-02 13:36:25_Unknown.png,/data/konrad/datasets/images/Unknown/image_1370_7_6786_2_2022-03-02 13:36:25_Unknown.png,Unknown,6786,2,2022-03-02 13:36:25,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch2_main_20220302130001_20220302140001.mp4,0.84807813,Face,1378.8757,887.6408,443.72717,567.17957
image_1370_8_6786_2_2022-03-02 13:36:25_Unknown.png,/data/konrad/datasets/images/Unknown/image_1370_8_6786_2_2022-03-02 13:36:25_Unknown.png,Unknown,6786,2,2022-03-02 13:36:25,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch2_main_20220302130001_20220302140001.mp4,0.8294496,Face,1413.899,869.7857,405.72046,527.87195
image_1370_9_6786_2_2022-03-02 13:36:25_Unknown.png,/data/konrad/datasets/images/Unknown/image_1370_9_6786_2_2022-03-02 13:36:25_Unknown.png,Unknown,6786,2,2022-03-02 13:36:25,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch2_main_20220302130001_20220302140001.mp4,0.86200404,Face,1442.548,838.76276,414.1162,522.48914
image_1370_10_6786_2_2022-03-02 13:36:25_Unknown.png,/data/konrad/datasets/images/Unknown/image_1370_10_6786_2_2022-03-02 13:36:25_Unknown.png,Unknown,6786,2,2022-03-02 13:36:25,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch2_main_20220302130001_20220302140001.mp4,0.8603105,Face,1444.2373,827.1521,416.2987,531.7247
image_1370_11_6786_2_2022-03-02 13:36:25_Unknown.png,/data/konrad/datasets/images/Unknown/image_1370_11_6786_2_2022-03-02 13:36:25_Unknown.png,Unknown,6786,2,2022-03-02 13:36:25,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch2_main_20220302130001_20220302140001.mp4,0.84929025,Face,1425.1978,825.285,394.01013,540.22546
image_1391_16_6766_10_2022-03-02 14:21:18_Unknown.png,/data/konrad/datasets/images/Unknown/image_1391_16_6766_10_2022-03-02 14:21:18_Unknown.png,Unknown,6766,10,2022-03-02 14:21:18,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch10_main_20220302140009_20220302150009.mp4,0.8884638,Face,1274.258,1027.4282,466.0387,530.0956
image_1407_14_6403_2_2022-03-01 17:49:26_Unknown.png,/data/konrad/datasets/images/Unknown/image_1407_14_6403_2_2022-03-01 17:49:26_Unknown.png,Unknown,6403,2,2022-03-01 17:49:26,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch2_main_20220301170001_20220301180001.mp4,0.84716046,Face,1899.2618,561.9861,366.49536,530.9281
image_1407_16_6403_2_2022-03-01 17:49:26_Unknown.png,/data/konrad/datasets/images/Unknown/image_1407_16_6403_2_2022-03-01 17:49:26_Unknown.png,Unknown,6403,2,2022-03-01 17:49:26,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch2_main_20220301170001_20220301180001.mp4,0.81352675,Face,1917.5284,563.44965,362.98706,551.8744
image_1407_17_6403_2_2022-03-01 17:49:26_Unknown.png,/data/konrad/datasets/images/Unknown/image_1407_17_6403_2_2022-03-01 17:49:26_Unknown.png,Unknown,6403,2,2022-03-01 17:49:26,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch2_main_20220301170001_20220301180001.mp4,0.80909306,Face,1921.7004,575.5279,345.89807,547.54895
image_1407_18_6403_2_2022-03-01 17:49:26_Unknown.png,/data/konrad/datasets/images/Unknown/image_1407_18_6403_2_2022-03-01 17:49:26_Unknown.png,Unknown,6403,2,2022-03-01 17:49:26,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch2_main_20220301170001_20220301180001.mp4,0.8501418,Face,1916.749,568.516,365.65527,555.12134
image_1407_19_6403_2_2022-03-01 17:49:26_Unknown.png,/data/konrad/datasets/images/Unknown/image_1407_19_6403_2_2022-03-01 17:49:26_Unknown.png,Unknown,6403,2,2022-03-01 17:49:26,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch2_main_20220301170001_20220301180001.mp4,0.83693975,Face,1932.9468,565.22327,358.0443,548.3315
image_1411_7_6768_2_2022-03-01 14:42:58_Unknown.png,/data/konrad/datasets/images/Unknown/image_1411_7_6768_2_2022-03-01 14:42:58_Unknown.png,Unknown,6768,2,2022-03-01 14:42:58,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch2_main_20220301140001_20220301150001.mp4,0.8504349,Face,1273.8854,1028.8938,419.3191,531.6152
image_1411_8_6768_2_2022-03-01 14:42:58_Unknown.png,/data/konrad/datasets/images/Unknown/image_1411_8_6768_2_2022-03-01 14:42:58_Unknown.png,Unknown,6768,2,2022-03-01 14:42:58,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch2_main_20220301140001_20220301150001.mp4,0.8613014,Face,1254.1929,1002.2608,398.78918,580.63
image_1411_9_6768_2_2022-03-01 14:42:58_Unknown.png,/data/konrad/datasets/images/Unknown/image_1411_9_6768_2_2022-03-01 14:42:58_Unknown.png,Unknown,6768,2,2022-03-01 14:42:58,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch2_main_20220301140001_20220301150001.mp4,0.8155363,Face,1267.9669,981.8731,401.1648,596.40295
image_1411_10_6768_2_2022-03-01 14:42:58_Unknown.png,/data/konrad/datasets/images/Unknown/image_1411_10_6768_2_2022-03-01 14:42:58_Unknown.png,Unknown,6768,2,2022-03-01 14:42:58,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch2_main_20220301140001_20220301150001.mp4,0.82110155,Face,1288.9691,984.0205,395.5298,568.332
image_1411_11_6768_2_2022-03-01 14:42:58_Unknown.png,/data/konrad/datasets/images/Unknown/image_1411_11_6768_2_2022-03-01 14:42:58_Unknown.png,Unknown,6768,2,2022-03-01 14:42:58,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch2_main_20220301140001_20220301150001.mp4,0.81219035,Face,1324.6821,973.2538,421.6786,576.3979
image_1411_12_6768_2_2022-03-01 14:42:58_Unknown.png,/data/konrad/datasets/images/Unknown/image_1411_12_6768_2_2022-03-01 14:42:58_Unknown.png,Unknown,6768,2,2022-03-01 14:42:58,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch2_main_20220301140001_20220301150001.mp4,0.8417043,Face,1351.6489,983.0475,388.56262,557.8625
image_1411_13_6768_2_2022-03-01 14:42:58_Unknown.png,/data/konrad/datasets/images/Unknown/image_1411_13_6768_2_2022-03-01 14:42:58_Unknown.png,Unknown,6768,2,2022-03-01 14:42:58,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch2_main_20220301140001_20220301150001.mp4,0.84210634,Face,1347.6992,982.52026,396.8164,563.96387
image_1411_14_6768_2_2022-03-01 14:42:58_Unknown.png,/data/konrad/datasets/images/Unknown/image_1411_14_6768_2_2022-03-01 14:42:58_Unknown.png,Unknown,6768,2,2022-03-01 14:42:58,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch2_main_20220301140001_20220301150001.mp4,0.8044704,Face,1362.5781,967.2077,402.9613,580.00964
image_1411_15_6768_2_2022-03-01 14:42:58_Unknown.png,/data/konrad/datasets/images/Unknown/image_1411_15_6768_2_2022-03-01 14:42:58_Unknown.png,Unknown,6768,2,2022-03-01 14:42:58,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch2_main_20220301140001_20220301150001.mp4,0.8698433,Face,1369.0123,913.9695,386.2439,633.1728
image_1411_16_6768_2_2022-03-01 14:42:58_Unknown.png,/data/konrad/datasets/images/Unknown/image_1411_16_6768_2_2022-03-01 14:42:58_Unknown.png,Unknown,6768,2,2022-03-01 14:42:58,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch2_main_20220301140001_20220301150001.mp4,0.83965653,Face,1390.1667,855.14795,376.12878,668.1553
image_1411_17_6768_2_2022-03-01 14:42:58_Unknown.png,/data/konrad/datasets/images/Unknown/image_1411_17_6768_2_2022-03-01 14:42:58_Unknown.png,Unknown,6768,2,2022-03-01 14:42:58,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch2_main_20220301140001_20220301150001.mp4,0.8274909,Face,1383.4888,917.32495,363.46497,653.6096
image_1411_18_6768_2_2022-03-01 14:42:58_Unknown.png,/data/konrad/datasets/images/Unknown/image_1411_18_6768_2_2022-03-01 14:42:58_Unknown.png,Unknown,6768,2,2022-03-01 14:42:58,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch2_main_20220301140001_20220301150001.mp4,0.83258116,Face,1350.5791,960.45496,382.1527,622.1026
image_1411_19_6768_2_2022-03-01 14:42:58_Unknown.png,/data/konrad/datasets/images/Unknown/image_1411_19_6768_2_2022-03-01 14:42:58_Unknown.png,Unknown,6768,2,2022-03-01 14:42:58,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch2_main_20220301140001_20220301150001.mp4,0.8539941,Face,1339.5011,974.18396,400.98975,634.3211
image_1414_6_6768_2_2022-03-01 09:16:08_Unknown.png,/data/konrad/datasets/images/Unknown/image_1414_6_6768_2_2022-03-01 09:16:08_Unknown.png,Unknown,6768,2,2022-03-01 09:16:08,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch2_main_20220301090001_20220301100001.mp4,0.809283,Face,1405.7532,1026.9836,460.91052,525.0307
image_1414_7_6768_2_2022-03-01 09:16:08_Unknown.png,/data/konrad/datasets/images/Unknown/image_1414_7_6768_2_2022-03-01 09:16:08_Unknown.png,Unknown,6768,2,2022-03-01 09:16:08,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch2_main_20220301090001_20220301100001.mp4,0.87489957,Face,1407.7158,980.6787,434.03882,561.2321
image_1414_8_6768_2_2022-03-01 09:16:08_Unknown.png,/data/konrad/datasets/images/Unknown/image_1414_8_6768_2_2022-03-01 09:16:08_Unknown.png,Unknown,6768,2,2022-03-01 09:16:08,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch2_main_20220301090001_20220301100001.mp4,0.9094145,Face,1413.5044,949.7661,413.00403,564.7166
image_1414_9_6768_2_2022-03-01 09:16:08_Unknown.png,/data/konrad/datasets/images/Unknown/image_1414_9_6768_2_2022-03-01 09:16:08_Unknown.png,Unknown,6768,2,2022-03-01 09:16:08,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch2_main_20220301090001_20220301100001.mp4,0.8728262,Face,1398.643,926.03467,422.33643,555.9515
image_1414_10_6768_2_2022-03-01 09:16:08_Unknown.png,/data/konrad/datasets/images/Unknown/image_1414_10_6768_2_2022-03-01 09:16:08_Unknown.png,Unknown,6768,2,2022-03-01 09:16:08,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch2_main_20220301090001_20220301100001.mp4,0.80610645,Face,1364.2856,923.88794,378.28894,519.07526
